Priority,Lead Type,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
LOW,General,Le Super Marche,convenience,"35, Craven Road, W2 4, London",W2 4,+44 20 3719 3696,,51.5135557,-0.1790272,OpenStreetMap,False,,
LOW,General,Le Super Marche,convenience,"35, Craven Road, W2 5, London",W2 5,+44 20 3719 3696,,51.5135557,-0.1790272,OpenStreetMap,False,,
LOW,General,Le Super Marche,convenience,"35, Craven Road, W2 6, London",W2 6,+44 20 3719 3696,,51.5135557,-0.1790272,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 0, London",SW1 0,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 1, London",SW1 1,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"62, Victoria Street, SW1 2, London",SW1 2,,https://www.waitrose.com/find-a-store/victoria-street,51.4974036,-0.1371563,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 3, London",SW1 3,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 5, London",SW1 5,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 6, London",SW1 6,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 7, London",SW1 7,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 8, London",SW1 8,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"19-21, Warwick Way, SW1 9, London",SW1 9,,https://www.waitrose.com/find-a-store/pimlico,51.4924871,-0.1394965,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 1, London",WC2 1,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 2, London",WC2 2,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 3, London",WC2 3,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 4, London",WC2 4,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 5, London",WC2 5,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 6, London",WC2 6,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 7, London",WC2 7,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 8, London",WC2 8,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Little Waitrose,convenience,"246, High Holborn, WC2 9, London",WC2 9,,https://www.waitrose.com/find-a-store/high-holborn,51.517431,-0.118692,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 0, London",SW1 0,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 0, London",SW1 0,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 1, London",SW1 1,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 1, London",SW1 1,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 3, London",SW1 3,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 3, London",SW1 3,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"21, Greek Street, SW1 4, London",SW1 4,,,51.513825,-0.1304956,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 5, London",SW1 5,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 5, London",SW1 5,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 6, London",SW1 6,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 6, London",SW1 6,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 7, London",SW1 7,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 7, London",SW1 7,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 8, London",SW1 8,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 8, London",SW1 8,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 9, London",SW1 9,,,51.4916366,-0.1464145,OpenStreetMap,False,,
LOW,General,Londis,convenience,"SW1 9, London",SW1 9,,,51.4925406,-0.1372594,OpenStreetMap,False,,
LOW,General,London Food & Wine,convenience,"51, Oxford Street, SW1 4, London",SW1 4,,,51.5161702,-0.1324019,OpenStreetMap,False,,
LOW,General,London Food and Wine,convenience,"300, Vauxhall Bridge Road, SW1 2, London",SW1 2,,,51.4955601,-0.1418667,OpenStreetMap,False,,
LOW,General,Loon Fung Supermarket,supermarket,"42-44, Gerrard Street, SW1 4, London",SW1 4,+44 20 7437 7332,http://www.loonfung.com/ourstores_chi.htm,51.5118969,-0.130337,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 0, London",SW1 0,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 1, London",SW1 1,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 3, London",SW1 3,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 5, London",SW1 5,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 6, London",SW1 6,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 7, London",SW1 7,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 8, London",SW1 8,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lords City Store,convenience,"12, Vauxhall Bridge Road, SW1 9, London",SW1 9,,,51.4897097,-0.1313074,OpenStreetMap,False,,
LOW,General,Lo’s Noodle Factory,convenience,"SW1 4, London",SW1 4,,,51.5116864,-0.132016,OpenStreetMap,False,,
LOW,General,M&S Food,supermarket,"SW1 4, London",SW1 4,,,51.5151363,-0.1381359,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 1, London",WC2 1,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 2, London",WC2 2,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 3, London",WC2 3,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 4, London",WC2 4,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 5, London",WC2 5,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 6, London",WC2 6,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 7, London",WC2 7,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 8, London",WC2 8,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Food To Go,convenience,"9-10, Ludgate Circus, WC2 9, London",WC2 9,,,51.514339,-0.1046961,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W1 1, London",W1 1,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W1 2, London",W1 2,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W1 3, London",W1 3,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W1 4, London",W1 4,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W2 1, London",W2 1,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W2 2, London",W2 2,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"W2 8, London",W2 8,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 0, London",WC1 0,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 1, London",WC1 1,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 2, London",WC1 2,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 3, London",WC1 3,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 4, London",WC1 4,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 5, London",WC1 5,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 6, London",WC1 6,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 7, London",WC1 7,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 8, London",WC1 8,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Foodhall,supermarket,"WC1 9, London",WC1 9,,,51.5030908,-0.1161265,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 0, London",W1 0,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 0, London",W1 0,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W1 1, London",W1 1,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W1 2, London",W1 2,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W1 3, London",W1 3,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W1 4, London",W1 4,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 5, London",W1 5,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 5, London",W1 5,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 6, London",W1 6,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 6, London",W1 6,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 7, London",W1 7,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 7, London",W1 7,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 8, London",W1 8,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 8, London",W1 8,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 9, London",W1 9,,,51.5139709,-0.149711,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"W1 9, London",W1 9,+44 20 7935 7954,https://www.marksandspencer.com/stores/marble-arch-770,51.5141984,-0.1542276,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 0, London",SW1 0,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 1, London",SW1 1,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 3, London",SW1 3,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 4, London",SW1 4,,,51.5081778,-0.125068,OpenStreetMap,False,,
LOW,General,M&S Simply Food,supermarket,"78, Piccadilly, SW1 4, London",SW1 4,+44 20 7491 0690,,51.5069399,-0.1428187,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 5, London",SW1 5,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 6, London",SW1 6,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 7, London",SW1 7,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 8, London",SW1 8,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"SW1 9, London",SW1 9,,,51.4949701,-0.1429797,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 0, London",W2 0,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W2 1, London",W2 1,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W2 2, London",W2 2,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Paddington Station, W2 3, London",W2 3,+44 20 7402 8092,,51.5158471,-0.1764235,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 3, London",W2 3,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Paddington Station, W2 4, London",W2 4,+44 20 7402 8092,,51.5158471,-0.1764235,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 4, London",W2 4,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Paddington Station, W2 5, London",W2 5,+44 20 7402 8092,,51.5158471,-0.1764235,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Melcombe Place, W2 5, London",W2 5,,,51.5224312,-0.1631261,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 5, London",W2 5,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Paddington Station, W2 6, London",W2 6,+44 20 7402 8092,,51.5158471,-0.1764235,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"Melcombe Place, W2 6, London",W2 6,,,51.5224312,-0.1631261,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 6, London",W2 6,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 7, London",W2 7,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, W2 8, London",W2 8,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"35, North Wharf Road, W2 9, London",W2 9,,https://www.marksandspencer.com/stores/waterside-simply-food-833,51.5185522,-0.1752271,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 0, London",WC1 0,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 1, London",WC1 1,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 2, London",WC1 2,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 3, London",WC1 3,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 4, London",WC1 4,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 5, London",WC1 5,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 6, London",WC1 6,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 7, London",WC1 7,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 8, London",WC1 8,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,coffee_shop,"249, Westminster Bridge Road, WC1 9, London",WC1 9,,,51.4996379,-0.1191308,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 1, London",WC2 1,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 2, London",WC2 2,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 3, London",WC2 3,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 4, London",WC2 4,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 5, London",WC2 5,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 6, London",WC2 6,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 7, London",WC2 7,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 8, London",WC2 8,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,M&S Simply Food,convenience,"323-324, High Holborn, WC2 9, London",WC2 9,,,51.5180611,-0.1123645,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 0, London",W1 0,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 5, London",W1 5,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 6, London",W1 6,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 7, London",W1 7,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 8, London",W1 8,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Magnum News,convenience,"10, Thayer Street, W1 9, London",W1 9,,,51.5175952,-0.1515717,OpenStreetMap,False,,
LOW,General,Marble Arch Food,convenience,"75, Edgware Road, W2 3, London",W2 3,+44 20 7262 5550,,51.5156069,-0.1641359,OpenStreetMap,False,,
LOW,General,Marble Arch Food,convenience,"75, Edgware Road, W2 4, London",W2 4,+44 20 7262 5550,,51.5156069,-0.1641359,OpenStreetMap,False,,
LOW,General,Marble Arch Food,convenience,"75, Edgware Road, W2 5, London",W2 5,+44 20 7262 5550,,51.5156069,-0.1641359,OpenStreetMap,False,,
LOW,General,Marble Arch Food,convenience,"75, Edgware Road, W2 6, London",W2 6,+44 20 7262 5550,,51.5156069,-0.1641359,OpenStreetMap,False,,
LOW,General,Maysara,convenience,"1, Bathurst Street, W2 3, London",W2 3,+44 20 7235 3312,,51.5127967,-0.174903,OpenStreetMap,False,,
LOW,General,Maysara,convenience,"1, Bathurst Street, W2 4, London",W2 4,+44 20 7235 3312,,51.5127967,-0.174903,OpenStreetMap,False,,
LOW,General,Maysara,convenience,"1, Bathurst Street, W2 5, London",W2 5,+44 20 7235 3312,,51.5127967,-0.174903,OpenStreetMap,False,,
LOW,General,Maysara,convenience,"1, Bathurst Street, W2 6, London",W2 6,+44 20 7235 3312,,51.5127967,-0.174903,OpenStreetMap,False,,
